label,sentence
1,"If Divine Secrets of the Ya-Ya Sisterhood suffers from a ploddingly melodramatic structure, it comes to life in the performances."
0,Rashomon-for-dipsticks tale.
3,Sleek and arty.
3,"A terrific date movie, whatever your orientation."
3,"The exploitative, clumsily staged violence overshadows everything, including most of the actors."
2,There are moments of real pleasure to be found in Sara Sugarman's whimsical comedy Very Annie-Mary but not enough to sustain the film.
1,"It takes a really long, slow and dreary time to dope out what TUCK EVERLASTING is about."
0,It's Splash without the jokes.
3,"Even as it pays earnest homage to turntablists and beat jugglers, old schoolers and current innovators, Scratch is great fun, full of the kind of energy it's documenting."
2,"While kids will probably eat the whole thing up, most adults will be way ahead of the plot."
0,You begin to long for the end credits as the desert does for rain.
4,A coming-of-age movie that Hollywood wouldn't have the guts to make.
3,"'Possession,' based on the book by A.S. Byatt, demands that LaBute deal with the subject of love head-on; trading in his cynicism for reverence and a little wit"
1,"Did no one on the set have a sense of humor, or did they not have the nerve to speak up?"
1,"Cinematic pyrotechnics aside, the only thing Avary seems to care about are mean giggles and pulchritude."
3,Some of the most inventive silliness you are likely to witness in a movie theatre for some time.
0,"The story is lacking any real emotional impact, and the plot is both contrived and cliched."
4,"Others, more attuned to the anarchist maxim that 'the urge to destroy is also a creative urge', or more willing to see with their own eyes, will find Morrison's iconoclastic uses of technology to be liberating."
3,"An awfully good, achingly human picture."
1,But no.
2,The main problem being that it's only a peek.
2,"Slow, silly and unintentionally hilarious."
1,It never plays as dramatic even when dramatic things happen to people.
1,I haven't seen such self-amused trash since Freddy Got Fingered.
1,"A cross between Blow and Boyz N The Hood, this movie strives to be more, but doesn't quite get there."
2,"... a visually seductive, unrepentantly trashy take on Rice's second installment of her Vampire Chronicles."
2,"""What really happened?"""
0,It's a bad action movie because there's no rooting interest and the spectacle is grotesque and boring.
4,"Provides the kind of 'laugh therapy' I need from movie comedies -- offbeat humor, amusing characters, and a happy ending."
1,A prolonged extrusion of psychopathic pulp.
1,"..little action, almost no suspense or believable tension, one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic."
4,Director Nancy Savoca's no-frills record of a show forged in still-raw emotions captures the unsettled tenor of that post 9-11 period far better than a more measured or polished production ever could.
4,"Despite its floating narrative, this is a remarkably accessible and haunting film."
0,"The Sum of All Fears pretends to be a serious exploration of nuclear terrorism, but it's really nothing more than warmed-over Cold War paranoia."
3,The hypnotic imagery and fragmentary tale explore the connections between place and personal identity.
3,"It's fun, splashy and entertainingly nasty."
2,Big time.
4,"...the first 2/3 of the film are incredibly captivating and insanely funny, thanks in part to interesting cinematic devices ( cool visual backmasking), a solid cast, and some wickedly sick and twisted humor..."
0,"Rather, pity anyone who sees this mishmash."
3,"Return to Never Land may be another shameless attempt by Disney to rake in dough from baby boomer families, but it's not half-bad."
3,"The movie, despite its rough edges and a tendency to sag in certain places, is wry and engrossing."
1,"Much like Robin Williams, Death to Smoochy has already reached its expiration date."
3,"A pleasing, often-funny comedy."
3,A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers.
3,"Good actors have a radar for juicy roles -- there's a plethora of characters in this picture, and not one of them is flat."
1,"After all, it'll probably be in video stores by Christmas, and it might just be better suited to a night in the living room than a night at the movies."
1,It concentrates far too much on the awkward interplay and utter lack of chemistry between Chan and Hewitt.
3,Her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks.
2,"Has an uppity musical beat that you can dance to, but its energy can't compare to the wit, humor and snappy dialogue of the original."
2,That is because - damn it!
1,Bad company.
4,So vivid a portrait of a woman consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted Rembrandt.
3,"If you've grown tired of going where no man has gone before, but several movies have - take heart."
2,"Unintelligible, poorly acted, brain-slappingly bad, Harvard Man is ludicrous enough that it could become a cult classic."
0,Swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress Andie MacDowell.
2,"Dodgy mixture of cutesy romance, dark satire and murder mystery."
3,"Almost everyone growing up believes their family must look like ""The Addams Family"" to everyone looking in... ""My Big Fat Greek Wedding"" comes from the heart..."
1,An excruciating demonstration of the unsalvageability of a movie saddled with an amateurish screenplay.
3,"Despite its old-hat set-up and predictable plot, Empire still has enough moments to keep it entertaining."
1,"Otherwise, this could be a passable date film."
3,(At least) Moore is a real charmer.
1,Leaves viewers out in the cold and undermines some phenomenal performances.
3,"This rush to profits has created a predictably efficient piece of business notable largely for its overwhelming creepiness, for an eagerness to create images you wish you hadn't seen, which, in this day and age, is of course the point."
